"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"199",14,NA,"Timm","Sara","S",10,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"200",14,NA,"Brumhard","Sophia","S",11,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"201",14,NA,"Krammer","Tobias","T",12,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"202",14,NA,"Zauber","Henrik","H",13,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"203",14,NA,"Hiller","Anna Luisa","AL",14,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"204",14,NA,"Pascual-Reguant","Anna","A",15,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"205",14,NA,"Mothes","Ronja","R",16,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"206",14,NA,"Bülow","Roman David","RD",17,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"207",14,NA,"Schulze","Jessica","J",18,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"208",14,NA,"Leipold","Alexander M","AM",19,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"209",14,NA,"Djudjaj","Sonja","S",20,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"210",14,NA,"Erhard","Florian","F",21,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"211",14,NA,"Geffers","Robert","R",22,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"212",14,NA,"Pott","Fabian","F",23,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"213",14,NA,"Kazmierski","Julia","J",24,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"214",14,NA,"Radke","Josefine","J",25,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"215",14,NA,"Pergantis","Panagiotis","P",26,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"216",14,NA,"Baßler","Kevin","K",27,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"217",14,NA,"Conrad","Claudia","C",28,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"218",14,NA,"Aschenbrenner","Anna C","AC",29,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"219",14,NA,"Sawitzki","Birgit","B",30,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"220",14,NA,"Landthaler","Markus","M",31,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"221",14,NA,"Wyler","Emanuel","E",32,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"222",14,NA,"Horst","David","D",33,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"223",14,"Deutsche COVID-19 OMICS Initiative (DeCOI)",NA,NA,NA,34,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"224",14,NA,"Hippenstiel","Stefan","S",35,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"225",14,NA,"Hocke","Andreas","A",36,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"226",14,NA,"Heppner","Frank L","FL",37,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"227",14,NA,"Uhrig","Alexander","A",38,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"228",14,NA,"Garcia","Carmen","C",39,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"229",14,NA,"Machleidt","Felix","F",40,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"230",14,NA,"Herold","Susanne","S",41,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"231",14,NA,"Elezkurtaj","Sefer","S",42,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"232",14,NA,"Thibeault","Charlotte","C",43,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"233",14,NA,"Witzenrath","Martin","M",44,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"234",14,NA,"Cochain","Clément","C",45,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"235",14,NA,"Suttorp","Norbert","N",46,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"236",14,NA,"Drosten","Christian","C",47,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"237",14,NA,"Goffinet","Christine","C",48,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"238",14,NA,"Kurth","Florian","F",49,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"239",14,NA,"Schultze","Joachim L","JL",50,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"240",14,NA,"Radbruch","Helena","H",51,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"241",14,NA,"Ochs","Matthias","M",52,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"242",14,NA,"Eils","Roland","R",53,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"243",14,NA,"Müller-Redetzky","Holger","H",54,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"244",14,NA,"Hauser","Anja E","AE",55,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"245",14,NA,"Luecken","Malte D","MD",56,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"246",14,NA,"Theis","Fabian J","FJ",57,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"247",14,NA,"Conrad","Christian","C",58,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"248",14,NA,"Wolff","Thorsten","T",59,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"249",14,NA,"Boor","Peter","P",60,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"250",14,NA,"Selbach","Matthias","M",61,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"251",14,NA,"Saliba","Antoine-Emmanuel","AE",62,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"252",14,NA,"Sander","Leif Erik","LE",63,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.","34914922"
"253",15,NA,"Chen","Bob","B",1,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"254",15,NA,"Scurrah","Cherie' R","CR",2,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"255",15,NA,"McKinley","Eliot T","ET",3,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"256",15,NA,"Simmons","Alan J","AJ",4,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"257",15,NA,"Ramirez-Solano","Marisol A","MA",5,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"258",15,NA,"Zhu","Xiangzhu","X",6,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"259",15,NA,"Markham","Nicholas O","NO",7,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"260",15,NA,"Heiser","Cody N","CN",8,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"261",15,NA,"Vega","Paige N","PN",9,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"262",15,NA,"Rolong","Andrea","A",10,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"263",15,NA,"Kim","Hyeyon","H",11,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"264",15,NA,"Sheng","Quanhu","Q",12,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"265",15,NA,"Drewes","Julia L","JL",13,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"266",15,NA,"Zhou","Yuan","Y",14,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"267",15,NA,"Southard-Smith","Austin N","AN",15,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"268",15,NA,"Xu","Yanwen","Y",16,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"269",15,NA,"Ro","James","J",17,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"270",15,NA,"Jones","Angela L","AL",18,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"271",15,NA,"Revetta","Frank","F",19,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"272",15,NA,"Berry","Lynne D","LD",20,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"273",15,NA,"Niitsu","Hiroaki","H",21,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"274",15,NA,"Islam","Mirazul","M",22,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"275",15,NA,"Pelka","Karin","K",23,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"276",15,NA,"Hofree","Matan","M",24,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"277",15,NA,"Chen","Jonathan H","JH",25,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"278",15,NA,"Sarkizova","Siranush","S",26,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"279",15,NA,"Ng","Kimmie","K",27,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"280",15,NA,"Giannakis","Marios","M",28,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"281",15,NA,"Boland","Genevieve M","GM",29,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"282",15,NA,"Aguirre","Andrew J","AJ",30,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"283",15,NA,"Anderson","Ana C","AC",31,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"284",15,NA,"Rozenblatt-Rosen","Orit","O",32,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"285",15,NA,"Regev","Aviv","A",33,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"286",15,NA,"Hacohen","Nir","N",34,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"287",15,NA,"Kawasaki","Kenta","K",35,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"288",15,NA,"Sato","Toshiro","T",36,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"289",15,NA,"Goettel","Jeremy A","JA",37,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"290",15,NA,"Grady","William M","WM",38,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"291",15,NA,"Zheng","Wei","W",39,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"292",15,NA,"Washington","M Kay","MK",40,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"293",15,NA,"Cai","Qiuyin","Q",41,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"294",15,NA,"Sears","Cynthia L","CL",42,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"295",15,NA,"Goldenring","James R","JR",43,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"296",15,NA,"Franklin","Jeffrey L","JL",44,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"297",15,NA,"Su","Timothy","T",45,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"298",15,NA,"Huh","Won Jae","WJ",46,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"299",15,NA,"Vandekar","Simon","S",47,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
"300",15,NA,"Roland","Joseph T","JT",48,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.","34910928"
