FirstName,LastName,Order,PMID,DOI,Journal,Field,CitationCount,Gender,Date.Received,Date.Published,Title,Address
Jonathan,Weissman,11,34672952,10.1016/j.cell.2021.10.002,Cell,Biology,0,M,6-Jun-21,28-Oct-21,NA,NA
Britt,Adamson,12,34672952,10.1016/j.cell.2021.10.002,Cell,Biology,0,F,6-Jun-21,28-Oct-21,NA,NA
Kevin,Kelley,1,34774127,10.1016/j.cell.2021.10.003,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Sergiu,Pașca,2,34774127,10.1016/j.cell.2021.10.003,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Tomasz,Ahrends,1,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Begum,Aydin,2,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,F,NA,12-Nov-21,NA,NA
Fanny,Matheis,3,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,F,NA,12-Nov-21,NA,NA
Cajsa,Classon,4,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,F,NA,12-Nov-21,NA,NA
François,Marchildon,5,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Glaucia,Furtado,6,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,F,NA,12-Nov-21,NA,NA
Sergio,Lira,7,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Daniel,Mucida,8,34717799,10.1016/j.cell.2021.10.004,Cell,Biology,0,M,NA,12-Nov-21,NA,NA
Darshana,Gupta,1,34715020,10.1016/j.cell.2021.10.005,Cell,Biology,0,F,NA,28-Oct-21,NA,NA
Chase,Beisel,2,34715020,10.1016/j.cell.2021.10.005,Cell,Biology,0,M,NA,28-Oct-21,NA,NA
Janko,Gospocic,1,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,M,NA,28-Oct-21,NA,NA
Karl,Glastad,2,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,M,NA,28-Oct-21,NA,NA
Lihong,Sheng,3,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,F,NA,28-Oct-21,NA,NA
Emily,Shields,4,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,F,NA,28-Oct-21,NA,NA
Shelley,Berger,5,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,F,NA,28-Oct-21,NA,NA
Roberto,Bonasio,6,34739833,10.1016/j.cell.2021.10.006,Cell,Biology,0,M,NA,28-Oct-21,NA,NA
Miao,Gui,1,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,F,9-Jun-21,11-Nov-21,NA,NA
Hannah,Farley,2,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,F,9-Jun-21,11-Nov-21,NA,NA
Priyanka,Anujan,3,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,F,9-Jun-21,11-Nov-21,NA,NA
Jacob,Anderson,4,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Dale,Maxwell,5,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Jonathan,Whitchurch,6,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
J,Botsch,7,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,F,9-Jun-21,11-Nov-21,NA,NA
Tao,Qiu,8,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Shimi,Meleppattu,9,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Sandeep,Singh,10,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Qi,Zhang,11,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
James,Thompson,12,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Jane,Lucas,13,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,F,9-Jun-21,11-Nov-21,NA,NA
Colin,Bingle,14,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Dominic,Norris,15,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Sudipto,Roy,16,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Alan,Brown,17,34715025,10.1016/j.cell.2021.10.007,Cell,Biology,3,M,9-Jun-21,11-Nov-21,NA,NA
Jeffrey,Friedman,1,34715024,10.1016/j.cell.2021.10.008,Cell,Biology,0,M,NA,24-Sep-21,NA,NA
Emilia,Favuzzi,1,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Shuhan,Huang,2,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Giuseppe,Saldi,3,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Loic,Binan,4,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Leena,Ibrahim,5,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Marian,Fernández-Otero,6,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Yuqing,Cao,7,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Ayman,Zeine,8,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Adwoa,Sefah,9,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Karen,Zheng,10,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Qing,Xu,11,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Elizaveta,Khlestova,12,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Samouil,Farhi,13,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Richard,Bonneau,14,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Sandeep,Datta,15,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
Beth,Stevens,16,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,F,NA,28-Oct-21,NA,NA
Gord,Fishell,17,34715023,10.1016/j.cell.2021.10.009,Cell,Biology,1,M,NA,28-Oct-21,NA,NA
John,Buzzo,1,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Aishwarya,Devaraj,2,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Erin,Gloag,3,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Joseph,Jurcisek,4,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Frank,Robledo-Avila,5,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Theresa,Kesler,6,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Kathryn,Wilbanks,7,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Lauren,Mashburn-Warren,8,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Sabarathnam,Balu,9,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Joseph,Wickham,10,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Laura,Novotny,11,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Paul,Stoodley,12,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Lauren,Bakaletz,13,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,F,22-Jan-21,3-Nov-21,NA,NA
Steven,Goodman,14,34735796,10.1016/j.cell.2021.10.010,Cell,Biology,1,M,22-Jan-21,3-Nov-21,NA,NA
Rebecca,Payne,1,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Stephanie,Longet,2,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
James,Austin,3,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Donal,Skelly,4,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Wanwisa,Dejnirattisai,5,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Sandra,Adele,6,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Naomi,Meardon,7,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Sian,Faustini,8,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Saly,Al-Taei,9,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Shona,Moore,10,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Tom,Tipton,11,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Luisa,Hering,12,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Adrienn,Angyal,13,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Rebecca,Brown,14,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Alexander,Nicols,15,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Natalie,Gillson,16,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Susan,Dobson,17,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Ali,Amini,18,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Piyada,Supasa,19,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Andrew,Cross,20,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Alice,Bridges-Webb,21,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Laura,Reyes,22,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Aline,Linder,23,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Gurjinder,Sandhar,24,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Jonathan,Kilby,25,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Jessica,Tyerman,26,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Thomas,Altmann,27,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Hailey,Hornsby,28,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Rachel,Whitham,29,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Eloise,Phillips,30,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Tom,Malone,31,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Alexander,Hargreaves,32,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Adrian,Shields,33,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Ayoub,Saei,34,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Sarah,Foulkes,35,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Lizzie,Stafford,36,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Sile,Johnson,37,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Daniel,Wootton,38,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Christopher,Conlon,39,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Katie,Jeffery,40,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Philippa,Matthews,41,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
John,Frater,42,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Alexandra,Deeks,43,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Andrew,Pollard,44,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Anthony,Brown,45,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Sarah,Rowland-Jones,46,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Juthathip,Mongkolsapaya,47,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Eleanor,Barnes,48,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Susan,Hopkins,49,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Victoria,Hall,50,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Christina,Dold,51,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Christopher,Duncan,52,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Alex,Richter,53,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Miles,Carroll,54,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Gavin,Screaton,55,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Thushan,de Silva,56,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Lance,Turtle,57,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Paul,Klenerman,58,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,M,16-Jul-21,16-Oct-21,NA,NA
Susanna,Dunachie,59,34735795,10.1016/j.cell.2021.10.011,Cell,Biology,22,F,16-Jul-21,16-Oct-21,NA,NA
Karen,Maxwell,1,34767773,10.1016/j.cell.2021.10.012,Cell,Biology,0,F,NA,11-Nov-21,NA,NA
Tamar,Koren,1,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Re'ee,Yifa,2,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Mariam,Amer,3,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Maria,Krot,4,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Nadia,Boshnak,5,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Tamar,Ben-Shaanan,6,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Hilla,Azulay-Debby,7,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Itay,Zalayat,8,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Eden,Avishai,9,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Haitham,Hajjo,10,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Maya,Schiller,11,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Hedva,Haykin,12,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Ben,Korin,13,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Dorit,Farfara,14,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Fahed,Hakim,15,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Oren,Kobiler,16,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Kobi,Rosenblum,17,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,M,19-Dec-20,8-Nov-21,NA,NA
Asya,Rolls,18,34752731,10.1016/j.cell.2021.10.013,Cell,Biology,0,F,19-Dec-20,8-Nov-21,NA,NA
Sofia,Quinodoz,1,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Joanna,Jachowicz,2,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Prashant,Bhat,3,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Noah,Ollikainen,4,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Abhik,Banerjee,5,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Isabel,Goronzy,6,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Mario,Blanco,7,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Peter,Chovanec,8,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Amy,Chow,9,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Yolanda,Markaki,10,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Jasmine,Thai,11,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Kathrin,Plath,12,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,F,24-Aug-21,4-Nov-21,NA,NA
Mitchell,Guttman,13,34739832,10.1016/j.cell.2021.10.014,Cell,Biology,6,M,24-Aug-21,4-Nov-21,NA,NA
Chloe,Yap,1,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Anjali,Henders,2,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Gail,Alvares,3,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
David,Wood,4,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Lutz,Krause,5,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Gene,Tyson,6,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Restuadi,Restuadi,7,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Leanne,Wallace,8,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Tiana,McLaren,9,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Narelle,Hansell,10,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Dominique,Cleary,11,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Rachel,Grove,12,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Claire,Hafekost,13,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Alexis,Harun,14,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Helen,Holdsworth,15,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Rachel,Jellett,16,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Feroza,Khan,17,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Lauren,Lawson,18,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Jodie,Leslie,19,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Mira,Frenk,20,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Anne,Masi,21,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Nisha,Mathew,22,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Melanie,Muniandy,23,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Michaela,Nothard,24,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Jessica,Miller,25,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Lorelle,Nunn,26,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Gerald,Holtmann,27,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Lachlan,Strike,28,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Greig,de Zubicaray,29,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Paul,Thompson,30,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Katie,McMahon,31,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Margaret,Wright,32,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Peter,Visscher,33,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Paul,Dawson,34,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Cheryl,Dissanayake,35,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Valsamma,Eapen,36,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Helen,Heussler,37,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Allan,McRae,38,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Andrew,Whitehouse,39,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Naomi,Wray,40,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,F,16-Dec-20,11-Nov-21,NA,NA
Jacob,Gratten,41,34767757,10.1016/j.cell.2021.10.015,Cell,Biology,0,M,16-Dec-20,11-Nov-21,NA,NA
Jie,Wang,1,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Yi,Miao,2,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Rebecca,Wicklein,3,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,F,NA,24-Nov-21,NA,NA
Zijun,Sun,4,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Jinzhao,Wang,5,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Kevin,Jude,6,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Ricardo,Fernandes,7,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Sean,Merrill,8,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
Marius,Wernig,9,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
K,Garcia,10,34758294,10.1016/j.cell.2021.10.016,Cell,Biology,0,M,NA,24-Nov-21,NA,NA
